time,EUR_JPY_Bid,EUR_JPY_Ask,,time,GBP_JPY_Bid,GBP_JPY_Ask
98774,112.915,113.017,,83672,159.548,159.672
98784,112.994,113.096,,83682,159.512,159.64
98794,112.974,113.076,,83692,159.532,159.658
98804,112.939,113.041,,83702,159.543,159.659
98814,112.92,113.022,,83712,159.49,159.597
98824,112.96,113.058,,83724,159.495,159.603
98834,112.883,112.985,,83734,159.51,159.609
98844,112.695,112.797,,83752,159.509,159.618
98854,112.639,112.741,,83762,159.526,159.633
98865,112.67,112.768,,83772,159.511,159.603
98875,112.662,112.764,,83782,159.474,159.576
98885,112.623,112.725,,83792,159.472,159.584
98896,112.663,112.758,,83802,159.525,159.622
98906,112.66,112.759,,83818,159.527,159.627
98916,112.72,112.808,,83829,159.579,159.688
98926,112.772,112.874,,83839,159.558,159.667
98936,112.785,112.885,,83849,159.506,159.601
98946,112.773,112.873,,83859,159.388,159.51
98956,112.905,112.996,,83869,159.304,159.424
98966,112.938,113.038,,83879,159.254,159.361
98976,113.087,113.17,,83889,159.188,159.327
98986,112.877,112.979,,83899,159.214,159.335
98996,112.989,113.083,,83909,159.244,159.349
99006,113.07,113.17,,83932,159.223,159.347
99016,113.032,113.113,,83942,159.21,159.319
99026,112.879,112.972,,83952,159.134,159.257
99036,112.74,112.834,,83962,159.049,159.157
99046,112.502,112.604,,83973,159.056,159.179
99056,112.318,112.403,,83984,159.106,159.201
99066,112.203,112.303,,83994,159.14,159.252
99076,112.109,112.197,,84004,159.162,159.272
99087,111.968,112.056,,84015,159.175,159.288
99097,111.917,111.997,,84025,159.124,159.232
99108,112.002,112.095,,84035,159.119,159.242
99119,112.056,112.15,,84045,159.121,159.24
99129,112.125,112.227,,84055,159.126,159.256
99139,112.011,112.113,,84065,159.108,159.224
99149,111.845,111.947,,84075,159.081,159.193
99159,111.743,111.845,,84085,159.066,159.185
99169,111.524,111.626,,84095,159.034,159.152
99179,111.434,111.533,,84107,159.005,159.11
99190,111.451,111.535,,84117,159.046,159.166
99200,111.51,111.612,,84127,158.978,159.092
99210,111.481,111.583,,84137,158.907,159.016
99220,111.484,111.586,,84147,158.758,158.887
99230,111.62,111.71,,84157,158.79,158.9
99240,111.962,112.064,,84167,158.678,158.799
99250,112.043,112.145,,84177,158.687,158.805
99260,112.206,112.308,,84187,158.633,158.739
99270,112.19,112.292,,84197,158.569,158.694
99280,112.176,112.277,,84207,158.471,158.627
99290,112.215,112.317,,84217,158.43,158.546
99301,112.216,112.318,,84227,158.22,158.36
99311,112.016,112.118,,84237,158.209,158.362
99321,112.197,112.299,,84248,158.155,158.312
99331,112.072,112.174,,84258,158.211,158.372
99341,112.157,112.259,,84268,158.216,158.361
99351,112.248,112.35,,84279,158.343,158.504
99361,112.194,112.292,,84290,158.418,158.546
99371,111.913,111.988,,84300,158.557,158.703
99381,112.031,112.128,,84310,158.537,158.698
99391,112.222,112.324,,84320,158.635,158.764
99401,111.886,111.988,,84330,158.58,158.723
99411,111.995,112.093,,84340,158.334,158.51
99421,111.937,112.039,,84350,158.37,158.501
99431,111.751,111.853,,84360,158.378,158.48
99441,111.684,111.786,,84370,158.463,158.589
99451,111.66,111.762,,84380,158.458,158.574
99461,111.643,111.745,,84391,158.498,158.617
99471,111.699,111.801,,84402,158.5,158.642
99481,111.63,111.73,,84412,158.521,158.65
99491,111.684,111.786,,84422,158.497,158.635
99501,111.713,111.815,,84432,158.517,158.649
99511,111.639,111.732,,84442,158.536,158.649
99521,111.729,111.831,,84452,158.494,158.66
99531,111.826,111.928,,84462,158.554,158.671
99541,111.642,111.742,,84472,158.511,158.654
99551,111.666,111.768,,84487,158.513,158.616
99561,111.739,111.823,,84501,158.502,158.647
99571,111.971,112.073,,84511,158.474,158.608
99581,111.931,112.033,,84521,158.552,158.709
99591,111.847,111.949,,84531,158.579,158.759
99601,111.853,111.95,,84551,158.582,158.7
99611,111.918,112.013,,84562,158.516,158.654
99622,112.018,112.113,,84572,158.563,158.688
99632,111.944,112.046,,84582,158.581,158.696
99643,111.883,111.985,,84599,158.55,158.665
99653,111.895,111.995,,84610,158.488,158.616
99663,111.879,111.981,,84620,158.315,158.462
99674,111.961,112.063,,84630,158.182,158.357
99684,111.903,112.004,,84640,157.89,158.088
99694,111.971,112.072,,84650,157.813,157.976
99704,112.018,112.113,,84660,157.769,157.958
99714,112.146,112.248,,84670,157.89,158.026
99724,112.216,112.318,,84680,157.972,158.176
99734,112.318,112.391,,84690,158.12,158.316
99744,112.473,112.574,,84700,158.092,158.26
99754,112.521,112.623,,84711,158.038,158.191
99764,112.664,112.758,,84721,158.089,158.205
99774,112.716,112.818,,84731,158.065,158.203
99784,112.766,112.868,,84741,158.036,158.213
99794,112.811,112.913,,84751,158.038,158.184
99804,112.959,113.053,,84763,158.054,158.192
99814,112.846,112.934,,84773,158.074,158.22
99825,112.762,112.864,,84785,158.087,158.243
99835,112.659,112.76,,84795,158.089,158.228
99845,112.78,112.874,,84805,158.06,158.208
99855,112.835,112.914,,84815,158.095,158.218
99865,112.731,112.833,,84825,158.107,158.232
99875,112.778,112.858,,84835,158.076,158.209
99885,112.698,112.793,,84845,158.068,158.217
99895,112.396,112.484,,84861,158.048,158.186
99905,112.452,112.552,,84871,157.975,158.108
99915,112.343,112.439,,84884,157.944,158.085
99925,112.663,112.765,,84894,157.984,158.124
99935,112.507,112.591,,84905,158.049,158.186
99945,112.295,112.397,,84915,157.954,158.102
99955,112.284,112.383,,84925,158.021,158.157
99965,112.112,112.214,,84937,157.958,158.079
99975,112.16,112.262,,84947,157.933,158.077
99985,112.278,112.38,,84957,157.894,158.041
99995,112.376,112.478,,84967,157.915,158.067
100005,112.446,112.524,,84977,157.78,157.924
100015,112.427,112.514,,84988,157.799,157.912
100026,112.442,112.542,,84998,157.292,157.489
100036,112.475,112.569,,85008,157.227,157.376
100046,112.415,112.492,,85018,157.146,157.367
100057,112.423,112.525,,85028,156.907,157.129
100067,112.307,112.396,,85038,156.231,156.532
100078,112.215,112.316,,85048,156.457,156.714
100088,112.124,112.197,,85058,156.466,156.732
100098,112.16,112.239,,85068,156.74,157.004
100108,112.135,112.237,,85078,156.761,157.127
100119,112.197,112.269,,85088,157.262,157.55
100130,112.256,112.331,,85098,156.991,157.237
100141,112.37,112.472,,85108,156.864,157.11
100151,112.484,112.586,,85118,156.897,157.134
100161,112.608,112.694,,85128,156.934,157.209
100171,112.659,112.759,,85138,156.855,157.114
100181,112.515,112.614,,85148,156.777,157
100191,112.596,112.695,,85158,156.732,156.98
100201,112.627,112.711,,85168,156.736,156.983
100215,112.639,112.713,,85181,156.799,157.059
100226,112.6,112.702,,85191,156.841,157.019
100237,112.605,112.697,,85201,156.817,157.027
100247,112.567,112.669,,85211,156.904,157.16
100258,112.557,112.64,,85222,156.972,157.2
100268,112.474,112.556,,85232,157.01,157.231
100278,112.55,112.628,,85242,157.046,157.243
100288,112.578,112.675,,85252,156.912,157.117
100298,112.574,112.631,,85265,156.938,157.151
100308,112.42,112.511,,85275,156.959,157.157
100318,112.362,112.464,,85285,157.008,157.242
100328,112.402,112.504,,85295,157.106,157.307
100338,112.419,112.52,,85305,157.18,157.393
100348,112.45,112.514,,85315,157.254,157.44
100359,112.441,112.512,,85325,157.156,157.338
100369,111.985,112.087,,85335,157.131,157.305
100379,111.918,112.02,,85345,156.991,157.198
100389,111.925,112.027,,85355,157.022,157.215
100399,111.948,112.038,,85365,157.087,157.279
100409,111.992,112.094,,85377,157.144,157.323
100419,112.22,112.322,,85387,157.2,157.338
100429,112.164,112.266,,85397,157.162,157.272
100439,112.221,112.315,,85409,157.144,157.271
100449,112.164,112.266,,85419,157.205,157.336
100462,112.186,112.282,,85430,157.157,157.299
100472,112.044,112.145,,85442,157.114,157.272
100482,112.162,112.264,,85453,157.133,157.261
100492,112.237,112.339,,85463,157.159,157.27
100502,112.226,112.297,,85473,157.161,157.319
100512,112.135,112.237,,85483,157.149,157.3
100522,112.043,112.145,,85493,157.114,157.257
100532,111.823,111.922,,85503,157.103,157.235
100542,111.981,112.074,,85513,157.097,157.244
100552,112.005,112.095,,85524,157.214,157.358
100562,112.168,112.258,,85534,157.144,157.3
100572,112.2,112.296,,85544,157.122,157.276
100582,112.056,112.158,,85554,157.196,157.327
100592,111.986,112.062,,85564,157.065,157.237
100602,111.989,112.058,,85574,157.045,157.198
100612,111.907,112.009,,85584,156.981,157.161
100622,111.979,112.06,,85594,157.077,157.234
100633,112.004,112.105,,85608,157.129,157.272
100643,111.977,112.058,,85618,157.141,157.276
100653,111.923,112.014,,85628,157.171,157.281
100663,111.908,111.994,,85638,157.153,157.261
100673,111.886,111.981,,85649,157.185,157.294
100685,111.883,111.97,,85660,157.192,157.324
100695,111.927,112.018,,85672,157.19,157.322
100705,111.915,112.016,,85683,157.215,157.34
100716,111.974,112.05,,85693,157.272,157.414
100726,111.949,112.039,,85709,157.248,157.399
100736,111.962,112.054,,85719,157.247,157.39
100747,111.924,111.994,,85730,157.224,157.361
100757,111.964,112.05,,85741,157.192,157.344
100767,111.89,111.971,,85751,157.223,157.391
100777,111.893,111.983,,85764,157.167,157.313
100787,111.768,111.858,,85776,157.178,157.331
100797,111.716,111.792,,85786,157.178,157.341
100807,111.691,111.767,,85796,157.147,157.3
100817,111.624,111.7,,85806,157.252,157.459
100827,111.542,111.613,,85819,157.333,157.468
100837,111.536,111.628,,85829,157.32,157.466
100847,111.577,111.668,,85839,157.362,157.517
100857,111.538,111.619,,85849,157.329,157.476
100867,111.558,111.655,,85862,157.324,157.462
100878,111.571,111.673,,85877,157.305,157.429
100888,111.546,111.626,,85887,157.268,157.414
100898,111.663,111.762,,85897,157.284,157.426
100908,111.653,111.733,,85907,157.241,157.404
100918,111.663,111.747,,85917,157.271,157.441
100928,111.669,111.768,,85927,157.214,157.345
100938,111.671,111.766,,85937,157.19,157.363
100948,111.645,111.74,,85947,157.165,157.294
100958,111.683,111.76,,85958,157.146,157.284
100970,111.623,111.704,,85968,156.47,156.735
100981,111.645,111.747,,85978,156.457,156.693
100992,111.672,111.774,,85988,156.162,156.432
